,device_type,distance,sensor_type,steps,timestamps
4979,smartphone,5731.19,pedometer,6893,1.5281334329999608e+18
4980,smartphone,5731.73,pedometer,6894,1.528133433999968e+18
4981,smartphone,5731.73,pedometer,6894,1.528133434999968e+18
4982,smartphone,5731.73,pedometer,6894,1.528133434999968e+18
4983,smartphone,5731.73,pedometer,6894,1.528133436999976e+18
4984,smartphone,5731.73,pedometer,6894,1.528133437999982e+18
4985,smartphone,5731.73,pedometer,6894,1.528133438999988e+18
4986,smartphone,5731.73,pedometer,6894,1.528133439999993e+18
4987,smartphone,5731.73,pedometer,6894,1.528133441e+18
4988,smartphone,5731.73,pedometer,6894,1.528133442000007e+18
4989,smartphone,5731.73,pedometer,6894,1.528133443000012e+18
4990,smartphone,5731.73,pedometer,6894,1.528133444000018e+18
4991,smartphone,5731.73,pedometer,6894,1.52813344500002e+18
4992,smartphone,5731.73,pedometer,6894,1.5281334460000223e+18
4993,smartphone,5736.681,pedometer,6903,1.5281334460000223e+18
4994,smartphone,5736.681,pedometer,6903,1.528133448000021e+18
4995,smartphone,5736.681,pedometer,6903,1.528133449000021e+18
4996,smartphone,5736.681,pedometer,6903,1.528133449000021e+18
4997,smartphone,5736.681,pedometer,6903,1.52813345100002e+18
4998,smartphone,5740.611,pedometer,6906,1.52813345200002e+18
4999,smartphone,5740.611,pedometer,6906,1.52813345200002e+18
5000,smartphone,5740.611,pedometer,6906,1.528133454000019e+18
5001,smartphone,5740.611,pedometer,6906,1.528133455000019e+18
5002,smartphone,5740.611,pedometer,6906,1.528133455000019e+18
5003,smartphone,5746.111,pedometer,6911,1.528133457000019e+18
5004,smartphone,5746.111,pedometer,6911,1.528133458000019e+18
5005,smartphone,5746.111,pedometer,6911,1.528133458000019e+18
5006,smartphone,5747.768,pedometer,6916,1.528133460000019e+18
5007,smartphone,5747.768,pedometer,6916,1.528133461000019e+18
5008,smartphone,5750.604,pedometer,6921,1.528133461000019e+18
5009,smartphone,5750.604,pedometer,6921,1.528133463000018e+18
5010,smartphone,5750.604,pedometer,6921,1.528133464000019e+18
5011,smartphone,5751.93,pedometer,6923,1.528133464000019e+18
5012,smartphone,5751.93,pedometer,6923,1.528133466000019e+18
5013,smartphone,5751.93,pedometer,6923,1.528133467000019e+18
5014,smartphone,5754.985,pedometer,6929,1.528133468000019e+18
5015,smartphone,5754.985,pedometer,6929,1.528133469000019e+18
5016,smartphone,5757.444,pedometer,6934,1.528133470000019e+18
5017,smartphone,5757.444,pedometer,6934,1.528133470000019e+18
5018,smartphone,5757.444,pedometer,6934,1.528133472000019e+18
5019,smartphone,5757.876,pedometer,6939,1.528133473000019e+18
5020,smartphone,5757.876,pedometer,6939,1.52813347400002e+18
5021,smartphone,5759.259,pedometer,6945,1.52813347400002e+18
5022,smartphone,5759.259,pedometer,6945,1.52813347600002e+18
5023,smartphone,5759.259,pedometer,6945,1.528133477000021e+18
5024,smartphone,5760.47,pedometer,6950,1.528133478000021e+18
5025,smartphone,5760.47,pedometer,6950,1.528133478000021e+18
5026,smartphone,5762.191999999999,pedometer,6955,1.528133480000021e+18
5027,smartphone,5762.191999999999,pedometer,6955,1.528133481000021e+18
5028,smartphone,5762.191999999999,pedometer,6955,1.528133482000021e+18
5029,smartphone,5764.835999999999,pedometer,6959,1.528133483000021e+18
5030,smartphone,5764.835999999999,pedometer,6959,1.528133483000021e+18
5031,smartphone,5768.556,pedometer,6963,1.528133485000021e+18
5032,smartphone,5768.556,pedometer,6963,1.5281334860000223e+18
5033,smartphone,5768.556,pedometer,6963,1.5281334870000223e+18
5034,smartphone,5773.656,pedometer,6968,1.528133488000023e+18
5035,smartphone,5773.656,pedometer,6968,1.528133489000023e+18
5036,smartphone,5773.656,pedometer,6968,1.528133489000023e+18
5037,smartphone,5780.1359999999995,pedometer,6974,1.528133491000023e+18
5038,smartphone,5780.1359999999995,pedometer,6974,1.528133492000024e+18
5039,smartphone,5784.416,pedometer,6978,1.528133492000024e+18
5040,smartphone,5784.416,pedometer,6978,1.528133494000024e+18
5041,smartphone,5784.416,pedometer,6978,1.528133494000024e+18
5042,smartphone,5788.1359999999995,pedometer,6984,1.528133496000025e+18
5043,smartphone,5788.1359999999995,pedometer,6984,1.528133497000025e+18
5044,smartphone,5793.085999999999,pedometer,6989,1.528133497000025e+18
5045,smartphone,5793.085999999999,pedometer,6989,1.528133499000025e+18
5046,smartphone,5793.085999999999,pedometer,6989,1.528133500000026e+18
5047,smartphone,5795.646,pedometer,6993,1.528133500000026e+18
5048,smartphone,5795.646,pedometer,6993,1.528133502000027e+18
5049,smartphone,5800.746,pedometer,6999,1.528133502000027e+18
5050,smartphone,5800.746,pedometer,6999,1.528133504000027e+18
5051,smartphone,5800.746,pedometer,6999,1.528133505000028e+18
5052,smartphone,5804.626,pedometer,7003,1.528133505000028e+18
5053,smartphone,5804.626,pedometer,7003,1.528133507000028e+18
5054,smartphone,5809.476,pedometer,7008,1.528133508000029e+18
5055,smartphone,5809.476,pedometer,7008,1.528133509000029e+18
5056,smartphone,5809.476,pedometer,7008,1.528133510000029e+18
5057,smartphone,5813.076,pedometer,7014,1.528133511000029e+18
5058,smartphone,5813.076,pedometer,7014,1.52813351200003e+18
5059,smartphone,5813.076,pedometer,7014,1.52813351300003e+18
5060,smartphone,5816.996,pedometer,7018,1.52813351400003e+18
5061,smartphone,5816.996,pedometer,7018,1.528133515000031e+18
5062,smartphone,5818.736,pedometer,7021,1.528133515000031e+18
5063,smartphone,5818.736,pedometer,7021,1.528133517000031e+18
5064,smartphone,5818.736,pedometer,7021,1.528133518000031e+18
5065,smartphone,5819.816,pedometer,7023,1.528133519000032e+18
5066,smartphone,5819.816,pedometer,7023,1.528133519000032e+18
5067,smartphone,5822.766,pedometer,7028,1.528133521000032e+18
5068,smartphone,5822.766,pedometer,7028,1.528133521000032e+18
5069,smartphone,5822.766,pedometer,7028,1.528133523000032e+18
5070,smartphone,5826.446,pedometer,7032,1.528133524000033e+18
5071,smartphone,5826.446,pedometer,7032,1.528133525000033e+18
5072,smartphone,5829.566,pedometer,7038,1.528133525000033e+18
5073,smartphone,5829.566,pedometer,7038,1.528133527000034e+18
5074,smartphone,5829.566,pedometer,7038,1.528133528000034e+18
5075,smartphone,5835.816,pedometer,7043,1.528133529000035e+18
5076,smartphone,5835.816,pedometer,7043,1.528133529000035e+18
5077,smartphone,5835.816,pedometer,7043,1.528133531000035e+18
5078,smartphone,5845.686,pedometer,7050,1.528133531000035e+18
5079,smartphone,5845.686,pedometer,7050,1.528133533000035e+18
5080,smartphone,5852.585999999999,pedometer,7056,1.528133534000036e+18
5081,smartphone,5852.585999999999,pedometer,7056,1.5281335350000369e+18
5082,smartphone,5852.585999999999,pedometer,7056,1.5281335350000369e+18
5083,smartphone,5857.686,pedometer,7061,1.5281335370000369e+18
5084,smartphone,5857.686,pedometer,7061,1.5281335370000369e+18
5085,smartphone,5879.486,pedometer,7071,1.5281335390000369e+18
5086,smartphone,5879.486,pedometer,7071,1.5281335400000381e+18
5087,smartphone,5879.486,pedometer,7071,1.5281335410000381e+18
5088,smartphone,5879.486,pedometer,7071,1.5281335420000392e+18
5089,smartphone,5879.486,pedometer,7071,1.5281335430000392e+18
5090,smartphone,5887.8859999999995,pedometer,7078,1.5281335440000392e+18
5091,smartphone,5887.8859999999995,pedometer,7078,1.5281335440000392e+18
5092,smartphone,5887.8859999999995,pedometer,7078,1.52813354600004e+18
5093,smartphone,5893.1359999999995,pedometer,7083,1.52813354700004e+18
5094,smartphone,5893.1359999999995,pedometer,7083,1.52813354800004e+18
5095,smartphone,5900.556,pedometer,7090,1.52813354800004e+18
5096,smartphone,5900.556,pedometer,7090,1.528133549000041e+18
5097,smartphone,5900.556,pedometer,7090,1.528133550000041e+18
5098,smartphone,5903.736,pedometer,7093,1.528133551000041e+18
5099,smartphone,5903.736,pedometer,7093,1.528133552000041e+18
5100,smartphone,5903.736,pedometer,7093,1.528133553000042e+18
5101,smartphone,5905.016,pedometer,7095,1.528133554000042e+18
5102,smartphone,5905.016,pedometer,7095,1.528133555000042e+18
5103,smartphone,5908.255999999999,pedometer,7101,1.528133556000043e+18
5104,smartphone,5908.255999999999,pedometer,7101,1.528133557000043e+18
5105,smartphone,5908.255999999999,pedometer,7101,1.528133558000043e+18
5106,smartphone,5911.556,pedometer,7107,1.528133559000043e+18
5107,smartphone,5911.556,pedometer,7107,1.5281335600000438e+18
5108,smartphone,5912.356,pedometer,7108,1.5281335610000438e+18
5109,smartphone,5912.356,pedometer,7108,1.5281335620000448e+18
5110,smartphone,5912.356,pedometer,7108,1.5281335630000448e+18
5111,smartphone,5912.356,pedometer,7108,1.5281335640000448e+18
5112,smartphone,5912.356,pedometer,7108,1.5281335640000448e+18
5113,smartphone,5912.356,pedometer,7108,1.5281335660000448e+18
5114,smartphone,5912.356,pedometer,7108,1.528133567000046e+18
5115,smartphone,5912.356,pedometer,7108,1.5281335680000468e+18
5116,smartphone,5920.906,pedometer,7117,1.5281335680000468e+18
5117,smartphone,5920.906,pedometer,7117,1.5281335700000468e+18
5118,smartphone,5925.456,pedometer,7122,1.528133571000048e+18
5119,smartphone,5925.456,pedometer,7122,1.528133572000048e+18
5120,smartphone,5925.456,pedometer,7122,1.528133573000048e+18
5121,smartphone,5925.456,pedometer,7122,1.528133574000048e+18
5122,smartphone,5925.456,pedometer,7122,1.528133575000048e+18
5123,smartphone,5925.456,pedometer,7122,1.5281335760000492e+18
5124,smartphone,5933.076,pedometer,7128,1.5281335770000502e+18
5125,smartphone,5933.076,pedometer,7128,1.5281335770000502e+18
5126,smartphone,5940.376,pedometer,7133,1.5281335790000502e+18
5127,smartphone,5940.376,pedometer,7133,1.5281335800000502e+18
5128,smartphone,5940.376,pedometer,7133,1.5281335810000502e+18
5129,smartphone,5947.576,pedometer,7139,1.528133582000051e+18
5130,smartphone,5947.576,pedometer,7139,1.528133583000051e+18
5131,smartphone,5956.116,pedometer,7146,1.528133584000051e+18
5132,smartphone,5956.116,pedometer,7146,1.528133585000051e+18
5133,smartphone,5956.116,pedometer,7146,1.528133586000051e+18
5134,smartphone,5956.116,pedometer,7146,1.528133587000052e+18
5135,smartphone,5956.116,pedometer,7146,1.528133587000052e+18
5136,smartphone,5956.116,pedometer,7146,1.528133589000052e+18
5137,smartphone,5956.116,pedometer,7146,1.5281335900000538e+18
5138,smartphone,5956.116,pedometer,7146,1.5281335900000538e+18
5139,smartphone,5961.016,pedometer,7151,1.5281335920000538e+18
5140,smartphone,5961.016,pedometer,7151,1.5281335920000538e+18
5141,smartphone,5961.016,pedometer,7151,1.528133594000055e+18
5142,smartphone,5965.016,pedometer,7155,1.528133594000055e+18
5143,smartphone,5965.016,pedometer,7155,1.528133596000055e+18
5144,smartphone,5965.016,pedometer,7155,1.528133596000055e+18
5145,smartphone,5965.016,pedometer,7155,1.528133598000056e+18
5146,smartphone,5965.016,pedometer,7155,1.528133599000056e+18
5147,smartphone,5971.465999999999,pedometer,7160,1.528133600000056e+18
5148,smartphone,5971.465999999999,pedometer,7160,1.528133600000056e+18
5149,smartphone,5975.306,pedometer,7163,1.528133602000057e+18
5150,smartphone,5975.306,pedometer,7163,1.528133603000057e+18
5151,smartphone,5975.306,pedometer,7163,1.528133604000057e+18
5152,smartphone,5980.206,pedometer,7168,1.528133605000057e+18
5153,smartphone,5980.206,pedometer,7168,1.5281336060000579e+18
5154,smartphone,5983.005999999999,pedometer,7173,1.5281336070000579e+18
5155,smartphone,5983.005999999999,pedometer,7173,1.528133608000059e+18
5156,smartphone,5983.005999999999,pedometer,7173,1.52813360900006e+18
5157,smartphone,5983.576,pedometer,7174,1.52813360900006e+18
5158,smartphone,5983.576,pedometer,7174,1.528133611000059e+18
5159,smartphone,5985.316,pedometer,7177,1.52813361200006e+18
5160,smartphone,5985.316,pedometer,7177,1.52813361200006e+18
5161,smartphone,5985.316,pedometer,7177,1.52813361400006e+18
5162,smartphone,5985.316,pedometer,7177,1.528133615000061e+18
5163,smartphone,5985.316,pedometer,7177,1.528133616000061e+18
5164,smartphone,5985.316,pedometer,7177,1.528133617000062e+18
5165,smartphone,5985.316,pedometer,7177,1.528133618000062e+18
5166,smartphone,5985.316,pedometer,7177,1.528133619000062e+18
5167,smartphone,5987.596,pedometer,7181,1.528133620000062e+18
5168,smartphone,5987.596,pedometer,7181,1.5281336210000632e+18
5169,smartphone,5987.596,pedometer,7181,1.5281336220000632e+18
5170,smartphone,5989.795999999999,pedometer,7185,1.5281336220000632e+18
5171,smartphone,5989.795999999999,pedometer,7185,1.5281336240000632e+18
5172,smartphone,5994.545999999999,pedometer,7190,1.5281336250000643e+18
5173,smartphone,5994.545999999999,pedometer,7190,1.5281336260000643e+18
5174,smartphone,5994.545999999999,pedometer,7190,1.5281336270000643e+18
5175,smartphone,5998.946,pedometer,7195,1.528133628000065e+18
5176,smartphone,5998.946,pedometer,7195,1.528133629000065e+18
5177,smartphone,6005.266,pedometer,7199,1.528133630000066e+18
5178,smartphone,6005.266,pedometer,7199,1.528133630000066e+18
5179,smartphone,6005.266,pedometer,7199,1.528133632000067e+18
5180,smartphone,6012.505999999999,pedometer,7203,1.528133632000067e+18
5181,smartphone,6012.505999999999,pedometer,7203,1.528133634000067e+18
5182,smartphone,6016.826,pedometer,7206,1.528133635000067e+18
5183,smartphone,6016.826,pedometer,7206,1.528133636000067e+18
5184,smartphone,6016.826,pedometer,7206,1.5281336370000678e+18
5185,smartphone,6017.889,pedometer,7212,1.5281336380000678e+18
5186,smartphone,6017.889,pedometer,7212,1.5281336390000689e+18
5187,smartphone,6017.889,pedometer,7212,1.5281336400000689e+18
5188,smartphone,6021.494000000001,pedometer,7217,1.5281336410000689e+18
5189,smartphone,6021.494000000001,pedometer,7217,1.5281336420000689e+18
5190,smartphone,6022.177,pedometer,7222,1.5281336430000689e+18
5191,smartphone,6022.177,pedometer,7222,1.52813364400007e+18
5192,smartphone,6022.177,pedometer,7222,1.5281336450000712e+18
5193,smartphone,6022.177,pedometer,7222,1.5281336450000712e+18
5194,smartphone,6022.177,pedometer,7222,1.52813364700007e+18
5195,smartphone,6022.177,pedometer,7222,1.5281336480000712e+18
5196,smartphone,6022.177,pedometer,7222,1.528133649000072e+18
5197,smartphone,6022.177,pedometer,7222,1.528133650000072e+18
5198,smartphone,6022.771,pedometer,7226,1.528133651000072e+18
5199,smartphone,6022.771,pedometer,7226,1.528133652000072e+18
5200,smartphone,6025.130999999999,pedometer,7230,1.528133653000072e+18
5201,smartphone,6025.130999999999,pedometer,7230,1.528133653000072e+18
5202,smartphone,6025.130999999999,pedometer,7230,1.528133655000073e+18
5203,smartphone,6027.771,pedometer,7233,1.528133656000073e+18
5204,smartphone,6027.771,pedometer,7233,1.528133657000073e+18
5205,smartphone,6027.771,pedometer,7233,1.528133658000073e+18
5206,smartphone,6027.771,pedometer,7233,1.528133659000074e+18
5207,smartphone,6027.771,pedometer,7233,1.528133660000074e+18
5208,smartphone,6027.771,pedometer,7233,1.528133661000075e+18
5209,smartphone,6027.771,pedometer,7233,1.528133661000075e+18
5210,smartphone,6027.771,pedometer,7233,1.528133663000076e+18
5211,smartphone,6035.531,pedometer,7241,1.528133664000076e+18
5212,smartphone,6035.531,pedometer,7241,1.528133664000076e+18
5213,smartphone,6036.791,pedometer,7243,1.528133666000076e+18
5214,smartphone,6036.791,pedometer,7243,1.528133667000077e+18
5215,smartphone,6036.791,pedometer,7243,1.528133668000077e+18
5216,smartphone,6036.791,pedometer,7243,1.528133669000078e+18
5217,smartphone,6036.791,pedometer,7243,1.528133669000078e+18
5218,smartphone,6036.791,pedometer,7243,1.528133671000077e+18
5219,smartphone,6036.791,pedometer,7243,1.528133672000078e+18
5220,smartphone,6036.791,pedometer,7243,1.528133673000078e+18
5221,smartphone,6036.791,pedometer,7243,1.5281336740000788e+18
5222,smartphone,6036.791,pedometer,7243,1.5281336750000788e+18
5223,smartphone,6046.521,pedometer,7250,1.5281336760000801e+18
5224,smartphone,6046.521,pedometer,7250,1.5281336770000801e+18
5225,smartphone,6046.521,pedometer,7250,1.5281336780000801e+18
5226,smartphone,6055.340999999999,pedometer,7257,1.5281336780000801e+18
5227,smartphone,6055.340999999999,pedometer,7257,1.5281336800000812e+18
5228,smartphone,6055.340999999999,pedometer,7257,1.528133681000082e+18
5229,smartphone,6061.791,pedometer,7262,1.528133682000082e+18
5230,smartphone,6061.791,pedometer,7262,1.528133682000082e+18
5231,smartphone,6082.291,pedometer,7272,1.528133684000082e+18
5232,smartphone,6082.291,pedometer,7272,1.528133685000082e+18
5233,smartphone,6082.291,pedometer,7272,1.528133686000083e+18
5234,smartphone,6084.814,pedometer,7280,1.528133687000083e+18
5235,smartphone,6084.814,pedometer,7280,1.528133688000083e+18
5236,smartphone,6088.414000000001,pedometer,7284,1.528133689000084e+18
5237,smartphone,6088.414000000001,pedometer,7284,1.528133689000084e+18
5238,smartphone,6088.414000000001,pedometer,7284,1.528133691000084e+18
5239,smartphone,6093.514,pedometer,7289,1.528133692000084e+18
5240,smartphone,6093.514,pedometer,7289,1.528133693000084e+18
5241,smartphone,6093.514,pedometer,7289,1.528133694000085e+18
5242,smartphone,6093.514,pedometer,7289,1.5281336950000858e+18
5243,smartphone,6093.514,pedometer,7289,1.5281336960000858e+18
5244,smartphone,6096.906,pedometer,7297,1.5281336970000858e+18
5245,smartphone,6096.906,pedometer,7297,1.528133698000087e+18
5246,smartphone,6097.941,pedometer,7303,1.528133699000087e+18
5247,smartphone,6097.941,pedometer,7303,1.528133699000087e+18
5248,smartphone,6097.941,pedometer,7303,1.528133701000087e+18
5249,smartphone,6098.369000000001,pedometer,7307,1.528133702000088e+18
5250,smartphone,6098.369000000001,pedometer,7307,1.528133703000088e+18
5251,smartphone,6098.369000000001,pedometer,7307,1.528133704000088e+18
5252,smartphone,6098.369000000001,pedometer,7307,1.528133705000089e+18
5253,smartphone,6098.369000000001,pedometer,7307,1.528133706000089e+18
5254,smartphone,6100.409000000001,pedometer,7311,1.52813370700009e+18
5255,smartphone,6100.409000000001,pedometer,7311,1.52813370700009e+18
5256,smartphone,6100.409000000001,pedometer,7311,1.52813370900009e+18
5257,smartphone,6100.409000000001,pedometer,7311,1.5281337100000911e+18
5258,smartphone,6100.409000000001,pedometer,7311,1.5281337110000911e+18
5259,smartphone,6104.669,pedometer,7317,1.5281337110000911e+18
5260,smartphone,6104.669,pedometer,7317,1.5281337130000911e+18
5261,smartphone,6104.669,pedometer,7317,1.528133714000092e+18
5262,smartphone,6109.219,pedometer,7322,1.528133714000092e+18
5263,smartphone,6109.219,pedometer,7322,1.528133716000092e+18
5264,smartphone,6112.939,pedometer,7326,1.528133717000092e+18
5265,smartphone,6112.939,pedometer,7326,1.528133718000093e+18
5266,smartphone,6112.939,pedometer,7326,1.528133719000093e+18
5267,smartphone,6115.179,pedometer,7330,1.528133720000093e+18
5268,smartphone,6115.179,pedometer,7330,1.528133721000094e+18
5269,smartphone,6115.179,pedometer,7330,1.528133722000094e+18
5270,smartphone,6115.179,pedometer,7330,1.528133723000094e+18
5271,smartphone,6115.179,pedometer,7330,1.528133724000094e+18
5272,smartphone,6115.179,pedometer,7330,1.528133725000095e+18
5273,smartphone,6115.179,pedometer,7330,1.528133725000095e+18
5274,smartphone,6115.179,pedometer,7330,1.528133727000095e+18
5275,smartphone,6115.179,pedometer,7330,1.528133728000096e+18
5276,smartphone,6115.179,pedometer,7330,1.528133729000096e+18
5277,smartphone,6121.2390000000005,pedometer,7336,1.528133729000096e+18
5278,smartphone,6121.2390000000005,pedometer,7336,1.528133731000096e+18
5279,smartphone,6121.2390000000005,pedometer,7336,1.528133732000097e+18
5280,smartphone,6121.2390000000005,pedometer,7336,1.528133732000097e+18
5281,smartphone,6121.2390000000005,pedometer,7336,1.528133734000097e+18
5282,smartphone,6121.2390000000005,pedometer,7336,1.528133735000098e+18
5283,smartphone,6121.2390000000005,pedometer,7336,1.528133736000098e+18
5284,smartphone,6121.2390000000005,pedometer,7336,1.528133737000098e+18
5285,smartphone,6123.139,pedometer,7338,1.528133738000098e+18
5286,smartphone,6123.139,pedometer,7338,1.5281337390000988e+18
5287,smartphone,6123.139,pedometer,7338,1.5281337400000988e+18
5288,smartphone,6123.139,pedometer,7338,1.5281337410000998e+18
5289,smartphone,6123.139,pedometer,7338,1.5281337410000998e+18
5290,smartphone,6123.139,pedometer,7338,1.528133743000101e+18
5291,smartphone,6123.139,pedometer,7338,1.528133744000101e+18
5292,smartphone,6123.139,pedometer,7338,1.5281337450001021e+18
5293,smartphone,6123.139,pedometer,7338,1.5281337460001021e+18
5294,smartphone,6123.139,pedometer,7338,1.5281337470001021e+18
5295,smartphone,6123.139,pedometer,7338,1.5281337480001021e+18
5296,smartphone,6123.139,pedometer,7338,1.5281337490001021e+18
5297,smartphone,6123.139,pedometer,7338,1.528133750000103e+18
5298,smartphone,6123.139,pedometer,7338,1.528133750000103e+18
5299,smartphone,6123.139,pedometer,7338,1.528133752000103e+18
5300,smartphone,6131.389,pedometer,7353,1.528133753000103e+18
5301,smartphone,6131.389,pedometer,7353,1.528133753000103e+18
5302,smartphone,6131.389,pedometer,7353,1.528133755000104e+18
5303,smartphone,6134.0,pedometer,7356,1.528133755000104e+18
5304,smartphone,6134.0,pedometer,7356,1.5281337570001052e+18
5305,smartphone,6134.0,pedometer,7356,1.5281337580001052e+18
5306,smartphone,6134.0,pedometer,7356,1.5281337580001052e+18
5307,smartphone,6134.0,pedometer,7356,1.528133760000106e+18
5308,smartphone,6137.779,pedometer,7363,1.528133761000106e+18
5309,smartphone,6137.779,pedometer,7363,1.528133762000106e+18
5310,smartphone,6141.179,pedometer,7367,1.528133763000107e+18
5311,smartphone,6141.179,pedometer,7367,1.528133764000107e+18
5312,smartphone,6141.179,pedometer,7367,1.528133765000107e+18
5313,smartphone,6143.25,pedometer,7370,1.528133765000107e+18
5314,smartphone,6143.25,pedometer,7370,1.528133767000107e+18
5315,smartphone,6143.25,pedometer,7370,1.528133768000108e+18
5316,smartphone,6147.9490000000005,pedometer,7375,1.528133768000108e+18
5317,smartphone,6147.9490000000005,pedometer,7375,1.528133770000108e+18
5318,smartphone,6154.309,pedometer,7381,1.528133771000109e+18
5319,smartphone,6154.309,pedometer,7381,1.528133772000109e+18
5320,smartphone,6154.309,pedometer,7381,1.528133773000109e+18
5321,smartphone,6154.309,pedometer,7381,1.5281337740001098e+18
5322,smartphone,6154.309,pedometer,7381,1.5281337740001098e+18
5323,smartphone,6154.309,pedometer,7381,1.5281337750001098e+18
5324,smartphone,6154.309,pedometer,7381,1.5281337760001108e+18
5325,smartphone,6154.309,pedometer,7381,1.5281337770001108e+18
5326,smartphone,6160.79,pedometer,7387,1.5281337780001108e+18
5327,smartphone,6160.79,pedometer,7387,1.5281337790001119e+18
5328,smartphone,6166.849,pedometer,7393,1.5281337800001119e+18
5329,smartphone,6166.849,pedometer,7393,1.5281337810001119e+18
5330,smartphone,6166.849,pedometer,7393,1.5281337810001119e+18
5331,smartphone,6171.609,pedometer,7397,1.528133783000113e+18
5332,smartphone,6171.609,pedometer,7397,1.528133784000113e+18
5333,smartphone,6171.609,pedometer,7397,1.528133785000113e+18
5334,smartphone,6171.609,pedometer,7397,1.528133785000113e+18
5335,smartphone,6171.609,pedometer,7397,1.528133787000114e+18
5336,smartphone,6175.029,pedometer,7400,1.528133788000114e+18
5337,smartphone,6175.029,pedometer,7400,1.528133789000114e+18
5338,smartphone,6175.029,pedometer,7400,1.528133790000114e+18
5339,smartphone,6179.409000000001,pedometer,7406,1.5281337910001152e+18
5340,smartphone,6179.409000000001,pedometer,7406,1.5281337920001152e+18
5341,smartphone,6181.179,pedometer,7409,1.5281337920001152e+18
5342,smartphone,6181.179,pedometer,7409,1.5281337940001162e+18
5343,smartphone,6181.179,pedometer,7409,1.5281337950001162e+18
5344,smartphone,6181.179,pedometer,7409,1.5281337960001162e+18
5345,smartphone,6181.179,pedometer,7409,1.528133797000117e+18
5346,smartphone,6183.829000000001,pedometer,7414,1.528133797000117e+18
5347,smartphone,6183.829000000001,pedometer,7414,1.528133799000118e+18
5348,smartphone,6183.829000000001,pedometer,7414,1.52813380000014e+18
5349,smartphone,6185.4890000000005,pedometer,7416,1.52813380000014e+18
5350,smartphone,6185.4890000000005,pedometer,7416,1.528133802000119e+18
5351,smartphone,6188.649,pedometer,7420,1.528133802000119e+18
5352,smartphone,6188.649,pedometer,7420,1.528133804000119e+18
5353,smartphone,6188.649,pedometer,7420,1.5281338050001198e+18
5354,smartphone,6191.77,pedometer,7424,1.5281338060001198e+18
5355,smartphone,6191.77,pedometer,7424,1.5281338060001198e+18
5356,smartphone,6191.77,pedometer,7424,1.528133808000121e+18
5357,smartphone,6193.929,pedometer,7428,1.528133808000121e+18
5358,smartphone,6193.929,pedometer,7428,1.528133810000121e+18
5359,smartphone,6196.169,pedometer,7432,1.528133810000121e+18
5360,smartphone,6196.169,pedometer,7432,1.528133812000121e+18
5361,smartphone,6196.169,pedometer,7432,1.528133813000121e+18
5362,smartphone,6201.869000000001,pedometer,7438,1.528133814000122e+18
5363,smartphone,6201.869000000001,pedometer,7438,1.5281338150001231e+18
5364,smartphone,6203.029,pedometer,7440,1.5281338150001231e+18
5365,smartphone,6203.029,pedometer,7440,1.5281338170001231e+18
5366,smartphone,6203.029,pedometer,7440,1.528133818000124e+18
5367,smartphone,6210.309,pedometer,7447,1.528133818000124e+18
5368,smartphone,6210.309,pedometer,7447,1.528133820000124e+18
5369,smartphone,6216.209,pedometer,7452,1.528133821000124e+18
5370,smartphone,6216.209,pedometer,7452,1.528133822000124e+18
5371,smartphone,6216.209,pedometer,7452,1.528133823000124e+18
5372,smartphone,6222.159000000001,pedometer,7457,1.528133824000125e+18
5373,smartphone,6222.159000000001,pedometer,7457,1.528133825000125e+18
5374,smartphone,6222.159000000001,pedometer,7457,1.528133826000126e+18
5375,smartphone,6222.159000000001,pedometer,7457,1.528133827000126e+18
5376,smartphone,6222.159000000001,pedometer,7457,1.528133828000126e+18
5377,smartphone,6222.159000000001,pedometer,7457,1.5281338290001267e+18
5378,smartphone,6222.159000000001,pedometer,7457,1.5281338300001267e+18
5379,smartphone,6222.159000000001,pedometer,7457,1.5281338310001267e+18
5380,smartphone,6226.059,pedometer,7463,1.528133832000128e+18
5381,smartphone,6226.059,pedometer,7463,1.528133833000128e+18
5382,smartphone,6229.979,pedometer,7467,1.528133833000128e+18
5383,smartphone,6229.979,pedometer,7467,1.528133835000129e+18
5384,smartphone,6229.979,pedometer,7467,1.528133835000129e+18
5385,smartphone,6232.219,pedometer,7471,1.528133837000129e+18
5386,smartphone,6232.219,pedometer,7471,1.528133838000129e+18
5387,smartphone,6233.959,pedometer,7474,1.5281338390001303e+18
5388,smartphone,6233.959,pedometer,7474,1.5281338400001303e+18
5389,smartphone,6233.959,pedometer,7474,1.5281338410001303e+18
5390,smartphone,6237.719,pedometer,7478,1.528133842000131e+18
5391,smartphone,6237.719,pedometer,7478,1.528133843000131e+18
5392,smartphone,6242.669,pedometer,7483,1.528133844000132e+18
5393,smartphone,6242.669,pedometer,7483,1.528133844000132e+18
5394,smartphone,6242.669,pedometer,7483,1.528133846000132e+18
5395,smartphone,6246.549,pedometer,7487,1.528133847000132e+18
5396,smartphone,6246.549,pedometer,7487,1.528133848000132e+18
5397,smartphone,6246.549,pedometer,7487,1.528133849000133e+18
5398,smartphone,6254.049,pedometer,7493,1.528133850000134e+18
5399,smartphone,6254.049,pedometer,7493,1.528133851000134e+18
5400,smartphone,6264.969,pedometer,7500,1.528133851000134e+18
5401,smartphone,6264.969,pedometer,7500,1.52813385299998e+18
5402,smartphone,6264.969,pedometer,7500,1.52813385399998e+18
5403,smartphone,6268.629,pedometer,7503,1.52813385399998e+18
